word,log_odds
picks,0.10362405154620426
taking,0.10382885472655032
since,0.10394622252054399
hints,0.1040479372671585
copied,0.10490303659529676
costello,0.10490303659529676
pieces,0.1052183453149191
beneath,0.10608508913245165
commented,0.10608508913245165
members,0.10613527070225404
four,0.10627810472453675
depth,0.10655338258487598
beginning,0.10662442009386247
everywhere,0.106689485890721
brutally,0.10752850600212002
shed,0.10752850600212033
hilarity,0.10752850600212033
seeming,0.10752850600212033
spot,0.10752850600212033
thus,0.1091086759748672
version,0.10913315624877937
cute,0.10948811924339452
counts,0.10955904122949117
encourage,0.10955904122949117
fianc,0.10985355894836407
blade,0.10985355894836407
projects,0.1102480073557122
idol,0.1102480073557122
involve,0.11050007253341121
affair,0.11062299632174365
costumes,0.11064447922397652
longer,0.1107380624780101
scenery,0.11095941140239367
sets,0.11111190620728452
surrounded,0.11132008516449429
results,0.11132008516449429
bob,0.1116446144743521
whilst,0.11192696989963717
roberts,0.11225091624452334
named,0.1127216544951764
adaptation,0.1128062047471599
sixth,0.1130666895435505
colleagues,0.1130666895435505
sparks,0.1130666895435505
questioning,0.1130666895435505
norm,0.1130666895435505
tommy,0.11340507233878963
hippie,0.11378749647380261
hit,0.11408622202428281
wished,0.11422315857612843
treatment,0.11451493631822722
mystery,0.11462744470484645
entering,0.11472400740632432
bully,0.11472400740632432
existence,0.11492523413667206
refused,0.11500362656426685
adding,0.11500362656426685
keep,0.11518207854555529
six,0.11526903765114775
help,0.11572253915254964
involvement,0.11599008475031648
brief,0.11619810076118646
seemingly,0.11621946626616472
thick,0.11680631959013098
leaving,0.11843178390332179
consider,0.1185588343889272
phillip,0.1190241448399497
worthy,0.11969532188898883
first,0.11973740925700302
deserving,0.11991223045795285
added,0.12001945018531714
succeeded,0.1201561143298694
spanish,0.12058465882756643
thompson,0.12058465882756672
teenage,0.12071249499271962
flaw,0.12086314450373078
savage,0.12094902176444175
cia,0.12094902176444175
lot,0.12209800646148786
listen,0.12217528196652172
hides,0.12263539839232866
gal,0.12263539839232866
fit,0.1230660750583128
food,0.12319090681725753
crazy,0.12319090681725753
erotic,0.12347004987114191
mode,0.12347004987114191
threat,0.1240311369140484
texas,0.12407968226596817
meaning,0.12507318951275484
secret,0.12545041399938262
exposed,0.12545041399938292
noteworthy,0.12545041399938292
videos,0.12657095389329776
general,0.12711675611784484
drawing,0.1272917608235501
guests,0.1272917608235501
granted,0.1273804410977823
al,0.12799260856183592
predecessor,0.12799260856183592
brand,0.12816479869641867
opens,0.12825994758620687
flow,0.12851021374844074
swimming,0.12917350004210013
combine,0.12917350004210013
mind,0.1295151642375542
work,0.12969534027971746
seeing,0.12998481807018927
coincidence,0.13002314378920674
ear,0.13002314378920674
stated,0.1309674189669485
safe,0.1317760522487974
popcorn,0.13184818519753352
dig,0.13240317464114976
force,0.13252593107950383
taken,0.13281942529985916
helpless,0.133312531772353
incidentally,0.133312531772353
smiles,0.133312531772353
considered,0.133312531772353
slapstick,0.13352371453506492
subtlety,0.13352371453506492
cousin,0.13361773487078127
dogs,0.13416763110049154
poverty,0.13449555360238938
issue,0.1354345025720046
film,0.1358064861626058
extras,0.13609765819889097
confess,0.13609765819889125
smart,0.13609765819889125
coupled,0.13609765819889125
police,0.1363611882098328
rise,0.13736373554288328
though,0.13771613286229997
educated,0.13772874377781966
see,0.13797054811256487
friends,0.13834893830340603
prison,0.1385554016227449
sitcoms,0.1389715536530015
niece,0.1389715536530015
occasion,0.13923736572945852
test,0.13938960495725652
leading,0.13952559921110547
luck,0.13967902960582665
russian,0.1403083727264957
seek,0.1403083727264957
dad,0.14074028502397823
millionaire,0.14108106571314682
flowers,0.14108106571314682
exploits,0.14108106571314682
wonders,0.14193853678795182
immediately,0.14214670287169642
news,0.1422010836568998
willis,0.1431524157328415
drives,0.14338542793408948
separate,0.14338542793408948
experimental,0.14359776070964192
fare,0.1437920499888921
suggests,0.14418697658096868
pink,0.14479576371880956
northern,0.14534997143708753
last,0.14587536448938102
morning,0.14592388473913068
existed,0.14620897416617976
design,0.14620897416618006
tim,0.14620897416618006
coming,0.14685356202747543
snowman,0.1481704904994662
scenarios,0.1481704904994662
considerably,0.1481704904994662
psychology,0.1481704904994662
opportunity,0.14972875712176728
fred,0.1499637723225168
kevin,0.15002843672004879
knight,0.15034158954109345
public,0.15040434133166447
troops,0.15054139496221314
three,0.15083573241929635
ethnic,0.15107622167487694
background,0.15107622167487725
revealed,0.1512498834314384
answered,0.15144562253232696
worth,0.15182363774237373
clay,0.15192262536057383
doug,0.15256225961662404
tag,0.15256225961662404
directed,0.15342877006933592
forget,0.15346479016897932
extreme,0.15381263707624335
novel,0.15391916800048505
captain,0.15468112532313708
warming,0.1548342207804768
settle,0.15483422078047707
rocky,0.15483422078047707
changed,0.15494371909489266
lights,0.1553659919036702
multiple,0.15566502704639038
lord,0.15572208777932214
two,0.15577030635762704
enter,0.1558240630429015
caused,0.15622276279419894
join,0.15634442194516626
spielberg,0.15643810648306664
knows,0.15678362080417407
grant,0.15678362080417435
relatives,0.15715927372672087
spread,0.15715927372672087
hood,0.1580182764558135
aspect,0.15828180646675505
spencer,0.15834229555675733
outing,0.15905880664220257
completed,0.15905880664220257
shortly,0.15939774592272035
company,0.1597090354040327
second,0.15975144434377223
lady,0.16008918048023113
lifetime,0.1602158321600592
wilderness,0.16034520444556852
regret,0.16034520444556852
americans,0.16041408625421344
choice,0.16048601242039062
triangle,0.16063984246168247
sight,0.1612740777736466
creepy,0.16144284759250332
race,0.1616974814351878
ones,0.16179377436344144
uk,0.16197629002449637
preston,0.16197629002449665
foundation,0.16197629002449665
inherent,0.16197629002449665
meantime,0.16197629002449665
road,0.16221142897716284
missed,0.16236641848574093
mountain,0.16252578347653612
talented,0.16312083196543756
account,0.16312083196543783
harm,0.16333029767047189
bam,0.16363360788727058
olivier,0.16363360788727058
butcher,0.16363360788727058
breaks,0.16411203436848787
husbands,0.16433942739297738
escaped,0.16462101128006035
pit,0.16497877818602014
mix,0.16510578157893532
committed,0.16599914391275333
website,0.16629250877389057
voice,0.16644778587157386
bent,0.16702951775078212
proving,0.16702951775078212
control,0.16733449503569114
zone,0.16757588967205936
show,0.16848313890221428
adopted,0.1689290506662635
create,0.16917179142870062
resist,0.1696502179099177
associate,0.1696502179099177
thru,0.1696502179099177
el,0.1696502179099177
despite,0.1706935071256055
gordon,0.17103144830827824
ali,0.1727561287777394
extra,0.17281094346042944
towards,0.17286460616723287
classes,0.1731168476296971
principal,0.17343044290120405
hudson,0.17394893169057263
changes,0.1740448247463117
sid,0.17416569903241091
prior,0.17429751821482148
willing,0.174322778355435
sci,0.17453519449886604
slight,0.1748384409615463
occasions,0.1748384409615463
career,0.1749914737808591
due,0.1753648425338124
town,0.17536630128754369
kings,0.17602577455230967
month,0.17612455207046754
hiding,0.17636738233011834
martin,0.1766291379249458
emotion,0.1766977957312625
matt,0.176849566506027
samantha,0.17791783389351792
showing,0.17791783389351792
introduction,0.17791783389351823
lately,0.17791783389351823
comprehend,0.17791783389351823
turns,0.1782918313138598
seven,0.17866709126735167
law,0.17908837760145618
climax,0.17910866767214031
graphics,0.17942142448390588
nine,0.17956568677500032
neil,0.1800856705762285
rising,0.18023169973176437
ross,0.18081772439931293
blue,0.18108511297220134
goldberg,0.1814068199733982
wants,0.1814607999199327
feeling,0.181660235579335
cannes,0.18180126838074617
extended,0.18180126838074617
deliberately,0.18259432110299129
buff,0.18259432110299129
weakest,0.1829359086601429
bring,0.1831786027545649
week,0.1833313300798824
exposure,0.18379440023018737
till,0.184344103052951
bridge,0.1843441030529513
rejected,0.1843441030529513
loads,0.18455092622596525
opposed,0.18465941177257325
sexy,0.1846849527528415
ny,0.18500725867983758
terrified,0.18500725867983758
parts,0.18540339669844133
tyler,0.18553101800339356
cameo,0.18560198010669535
lend,0.1858230319788644
shadow,0.18613834069848673
feel,0.18618909603423728
reaction,0.18636290214977516
incident,0.186409294787158
hughes,0.18685095866352577
offering,0.18788812264844648
ultimately,0.18811360099940677
number,0.18818616934734517
relation,0.18818616934734544
decisions,0.18850258453468435
karen,0.18888895171452133
vice,0.1890155427768488
previous,0.18912873083911377
flying,0.18999066619409333
entertain,0.18999066619409333
arrest,0.18999066619409333
screwball,0.18999066619409333
statue,0.18999066619409333
instantly,0.1905454422212675
wake,0.19062888564307212
mysterious,0.19120933024590858
convincing,0.19123921239135214
unlikely,0.19127059681853506
child,0.19162074653286376
selling,0.19182343591873657
established,0.19222567057740184
mission,0.19238319583179073
guilty,0.19280882399999896
carter,0.1930247262837267
address,0.19321697027640095
dysfunctional,0.19321697027640095
tongue,0.1940374992567949
disease,0.19431227214418695
organized,0.19431227214418695
shape,0.19471307643649635
sea,0.19493007200596446
full,0.19533488697092746
et,0.19547620527782292
toward,0.19557650039002505
hollywood,0.1955834329742479
murderer,0.19578851073220607
defeated,0.19653351206086525
leader,0.19653351206086525
host,0.19728315876044947
hunting,0.1974982028630346
philosophy,0.19772631497369844
murray,0.19772631497369844
steel,0.1978862501261144
southern,0.1978862501261144
invited,0.19809571583114846
shorter,0.1983819364532338
everyone,0.1989414792659093
solve,0.1991944935239332
studio,0.1992180960898587
lose,0.1995604107130833
ice,0.1997622229367384
comparing,0.2001477812769837
jason,0.2001477812769837
achieve,0.20032908131377786
trains,0.20063791039360193
confusion,0.20063791039360193
ocean,0.20063791039360193
alongside,0.20168599982646776
productions,0.20203736247820195
provide,0.2023830742342467
invasion,0.20244015302758728
focusing,0.20261827452184247
final,0.2028103859994372
class,0.20333628331628226
fields,0.20345292600065595
sin,0.20345292600065595
real,0.20365727768754527
facial,0.20443871014621132
polish,0.2045529603969849
spooky,0.20488488149378734
sarcastic,0.20488488149378734
dee,0.20550366556541783
lunch,0.20606887420766729
conviction,0.20606887420766729
via,0.20671010051312058
raising,0.2070641795530347
hospital,0.20775306343428113
starting,0.20776776164007832
measure,0.20829148293703714
bull,0.20928200480285336
bride,0.20928200480285336
ahead,0.2094288066387357
arrived,0.2098426012897553
los,0.20994668808615596
comedy,0.21019028053975447
proved,0.21040568664242262
masters,0.21078246779914475
angst,0.21078246779914475
murderous,0.2111802880252666
concepts,0.21136431698666017
possibility,0.21153939071309186
demons,0.21186516581685572
mighty,0.2123008279191819
tough,0.2123008279191819
terror,0.21238124346173964
meanwhile,0.21238124346173964
mainly,0.21294074588970416
frustrated,0.2140584261559234
handling,0.21425968095723852
myth,0.21461263387420093
easily,0.2152846863580034
listening,0.21549351534308075
exchange,0.21576118503819072
within,0.215840317037272
genre,0.21661154660134244
bobby,0.21665022838223272
becomes,0.216946516527594
find,0.21842920456243883
conrad,0.21855981839086405
flashy,0.21855981839086405
wendy,0.21855981839086405
kingdom,0.21855981839086405
closing,0.21855981839086405
legal,0.21855981839086405
afternoon,0.21855981839086405
kenneth,0.21855981839086405
cases,0.21855981839086405
marshall,0.21855981839086405
galaxy,0.21855981839086405
open,0.21897148768767635
pilot,0.219587013194592
course,0.22056032027030104
finally,0.22067591256980157
rage,0.22111552329462056
spell,0.22111552329462056
prepared,0.22141947253010485
tomorrow,0.22180547789451843
internal,0.22262948269991123
connections,0.22262948269991123
uniformly,0.22262948269991123
beside,0.22262948269991123
youngest,0.22262948269991123
telling,0.22296051841990974
occurs,0.22300572342205632
presence,0.22306522704297913
significant,0.2232977373975272
breakfast,0.2234586178037033
followup,0.2234586178037033
ensure,0.2234586178037033
hopefully,0.22358663546569713
entry,0.22363080793828616
havent,0.2237917191052891
frequently,0.22381554384235944
program,0.2240142484829721
seventies,0.2243421709848702
nd,0.22446041983054854
amazed,0.22471204537245937
largely,0.22487359232306633
molly,0.22561457592481465
citizen,0.22561457592481465
heroes,0.22588315919672305
admire,0.22682743437446473
destruction,0.22682743437446473
realise,0.22719873666473678
stole,0.22719873666473678
enthusiastic,0.22760495799387107
climactic,0.2278976829702004
adams,0.2280512673681619
menacing,0.2280512673681619
submarine,0.22854390696348628
stations,0.22854390696348628
unseen,0.2292862249839226
arrested,0.22996458166311365
eyes,0.22999779708037282
mill,0.23014779266607607
entertainment,0.2304478965892045
oil,0.23115985517049764
continuing,0.23115985517049764
amongst,0.23158649868710363
hates,0.23185664100432202
contact,0.2320430477544861
particularly,0.2321900328075556
keaton,0.23223475528794046
featuring,0.23226473367817718
grown,0.23286335642036196
mexico,0.23305938808597912
sorts,0.23459802848263572
sun,0.23509949454079526
wicked,0.23563333174980555
requires,0.23563333174980555
underwater,0.23563333174980555
chooses,0.23563333174980555
aid,0.23563333174980555
viewer,0.23571793985122214
aged,0.23633452011884043
route,0.2369383477057187
station,0.23713192442728592
saw,0.23734583660692288
asks,0.2378077029841426
death,0.2378864230645298
professional,0.23838802768974054
ingredients,0.23869746396194033
journalist,0.23869746396194033
swedish,0.23883221341712527
several,0.23891165333129505
flavor,0.23931837855766153
gable,0.23931837855766153
watches,0.24025488949018317
violent,0.24025488949018317
historical,0.24042899835145493
prisoner,0.2409276314193186
remade,0.2409276314193186
suicide,0.2414342846434507
clark,0.24204817131323378
service,0.24214663870848008
gypsy,0.2428073646375413
corner,0.2428073646375413
fiance,0.2428073646375413
lengthy,0.24310200265365572
land,0.2431518065732565
higher,0.2432585875608357
artistic,0.24365079935369455
president,0.2438227295631524
short,0.244146669159133
solution,0.24503202975205515
kate,0.24582189839532198
follow,0.24591793401132575
unknown,0.24604055481297105
crimes,0.24611554091142573
street,0.24647256411127025
birds,0.24657419456046045
carried,0.24770616405038057
explosive,0.24770616405038057
buys,0.24770616405038057
heavy,0.2479344205243777
mine,0.2481889129392379
mary,0.24830716178491588
middleaged,0.24872178890111643
nicholas,0.24872178890111643
expression,0.24925661561378062
corporate,0.25026867811820236
locations,0.25033216444534356
outrageous,0.25053220812914395
primitive,0.25098129608324155
interests,0.25098129608324155
earlier,0.2515748756188272
arrive,0.25250715031420207
praise,0.2529113231816413
damaged,0.2532059611977553
red,0.25402628022872076
discussion,0.2541837281215854
johnson,0.25508569441597817
busey,0.25508569441597845
fans,0.2559295776364329
weeks,0.25647937835069134
hunt,0.2565794253941696
readers,0.25669494727763525
studies,0.25669494727763525
commentary,0.25766885542998086
uniform,0.258917556007005
undeniably,0.258917556007005
raised,0.25907497812957786
previously,0.2592018028882101
george,0.25930616073417295
frightened,0.25930616073417323
nod,0.25930616073417323
parties,0.25953159944717025
overall,0.2596187687194781
opposite,0.2601062638805358
implied,0.26037999408549123
tapes,0.26037999408549123
rex,0.26037999408549123
hysterical,0.26037999408549123
based,0.26066789395691187
questions,0.26071024360985645
accompanied,0.261151695115332
punches,0.26162854028275
note,0.2622422572082613
travel,0.26233222041976967
shining,0.26250316597846124
boy,0.2626418038156597
criminals,0.2628490945356607
leaves,0.2632733708542794
grabs,0.2636477079194021
passing,0.26401513311962793
scheme,0.26427811869669954
trek,0.26447565344622254
hope,0.26461316167100823
reserved,0.2648534706647991
physically,0.2658655331692207
highway,0.2658655331692207
adaptations,0.26586553316922096
transfer,0.26586553316922096
cell,0.26645450849517566
clues,0.266727100851374
suggested,0.26698650839336385
hits,0.26780333741071355
narrator,0.2679097347735618
east,0.2682349774150537
held,0.2690657219517136
latest,0.2694607166909019
interested,0.26974541230916965
gate,0.2700360358819497
broke,0.27039874991048213
presented,0.2708051314350667
contains,0.27088085352094643
timethe,0.2715529060047483
cigarette,0.2715529060047483
destination,0.2715529060047483
ranks,0.2719990773523246
freeman,0.2723825178970107
moment,0.272404700748808
peoples,0.27349549387574934
circus,0.273701372583325
private,0.273701372583325
kinds,0.273701372583325
films,0.2737391254877338
jews,0.2738868924242403
sandra,0.27480392903048323
foster,0.27489780254067625
irony,0.27506691460755484
manages,0.2774535074444325
technique,0.2774535074444327
twelve,0.2774535074444327
lol,0.2774535074444327
pat,0.2774535074444327
handled,0.2774535074444327
grandmother,0.2774535074444327
characteristics,0.2774535074444327
photos,0.2774535074444327
anytime,0.277453507444433
vs,0.2793630974530641
message,0.2795278356822913
wishes,0.2798761697112885
somewhat,0.27997287076054095
fortune,0.28014761661369575
fiction,0.2804559956059562
catches,0.28062078652311573
angle,0.2814006919610954
sequence,0.28173046663388923
donna,0.2817536448780584
manner,0.2818586865644339
normal,0.2818857537596931
distribution,0.2820262372342567
horses,0.28217591768683564
relatively,0.28222801276477993
heights,0.282335728824179
rogers,0.28269015581057977
days,0.2832023451364067
kim,0.28325135198254525
pound,0.28357961024127404
blew,0.2841481600184409
kirk,0.2841481600184409
adam,0.2844062680861995
event,0.28442546805214236
former,0.284632733048738
grasp,0.2848330378100302
easier,0.2850935696465647
chicago,0.2856740142494012
overlook,0.28617072454554143
superior,0.2863044250266983
government,0.2863167832691174
biased,0.28673132103244336
intrigued,0.28673132103244336
shown,0.2875708537983666
harvey,0.2886517140492965
amanda,0.2889491462822621
pair,0.28905183285769187
obsessed,0.28908150969727214
sends,0.28913531249206803
along,0.2893513472998905
witnesses,0.28994445162762944
paints,0.28994445162762944
angel,0.290509660269879
remind,0.29112844434150914
jennifer,0.29174416499482647
nice,0.293182621900915
sarah,0.2933950513134542
receives,0.2933950513134542
satisfy,0.2933950513134542
bacon,0.2936941484516435
tube,0.2936941484516435
friend,0.29396350731393844
suits,0.2940500179751278
v,0.2943273260088289
compare,0.29444422387713337
divorced,0.29501187882873725
curly,0.29501187882873725
bruce,0.2951555091778918
protagonists,0.29549996286188623
illness,0.2956008541546919
graphic,0.295814044565772
recall,0.2961807155133378
told,0.29623071447506055
beliefs,0.2965623303921373
judged,0.2965623303921373
eager,0.2965623303921373
em,0.29731392980527577
currently,0.29731392980527577
team,0.29765445386661404
shore,0.2979176100041481
surprise,0.29845936556473496
knowledge,0.29875702065265525
cast,0.298865116261558
programs,0.29947981377443167
magazine,0.3006608986057577
died,0.3007283599716906
doctor,0.30087935636524404
neurotic,0.30130024939880035
views,0.30130024939880035
contrary,0.30130024939880035
practical,0.30130024939880035
dedicated,0.30130024939880035
american,0.30185984462637433
intellectual,0.30197582657850147
bridges,0.302175936855664
sing,0.30296483368510363
claire,0.30344871597737705
voices,0.3034487159773773
son,0.30384924208791453
bit,0.3039298014175787
ladies,0.3039513096215088
kiss,0.3040886339478994
hollywoods,0.304674976179457
machines,0.3048596647850845
element,0.3051709258522873
institution,0.3054678836140294
officer,0.3060226596412037
lie,0.3062125004258566
throughout,0.3063007110564399
lisa,0.3064325744161983
hung,0.3064325744161983
concern,0.3064325744161983
towns,0.3064325744161983
combat,0.30659985310394905
turner,0.30699778305844794
men,0.30729962315458115
shoulder,0.3081970308755405
terry,0.30840643577334464
band,0.30840643577334464
williams,0.3089238460435283
year,0.3090824593902619
boot,0.3091623671717707
honest,0.30978022372977493
charlotte,0.30995614713176195
wedding,0.31036812991716783
satire,0.31036812991716783
yesterday,0.31062037137963205
punishment,0.31062037137963205
gain,0.31085666571164644
opinion,0.31085666571164644
elements,0.31110906162567153
accident,0.31150098827211015
thank,0.31166922278234543
sheen,0.3116692227823457
overbearing,0.3116692227823457
viewers,0.3118000854102996
game,0.31235398584282204
yet,0.31253786428480607
focus,0.3127422574475719
side,0.31290508717735144
maid,0.3130774171751539
injured,0.3130774171751539
mayhem,0.3130774171751539
became,0.313381251188637
wit,0.3136605206014371
khan,0.3137170514312041
european,0.3137170514312041
continue,0.31397938346954674
usual,0.3140520614898078
dorothy,0.3148534792496265
inspector,0.31506779924421036
traits,0.31506779924421036
latter,0.3157619774162287
times,0.3158530702458922
subject,0.31607136668390995
amazingly,0.3161151278135375
chances,0.3165230721230252
notes,0.3165230721230252
jamie,0.31679165539493315
indian,0.3171818155078906
wisdom,0.3180954919417785
mentality,0.3180954919417785
jim,0.3180954919417785
relative,0.3180954919417785
clooney,0.3180954919417785
masses,0.3180954919417785
matthew,0.3180954919417785
attended,0.3180954919417785
enemies,0.3180954919417787
sally,0.3180954919417787
meet,0.3183766916387784
length,0.3188014841461723
conversation,0.31903261119583215
nazis,0.31940882388581093
happily,0.3194887272416449
thriller,0.31956313707434014
baker,0.3197997981540273
various,0.32023123628576977
commander,0.3202897053546906
enterprise,0.3202897053546906
villains,0.3207317558839079
pilots,0.3208098766388148
mids,0.3208098766388148
learn,0.32099750360874024
reruns,0.3211748848737507
decision,0.3212820090646955
surviving,0.3223077432286932
story,0.32260908945242867
assigned,0.322734386745299
hasnt,0.32289647820559975
office,0.32292242619147943
ensues,0.32325719705755723
dick,0.32325719705755723
nonstop,0.3236765242050783
constructed,0.3236765242050783
chosen,0.3242477189233738
published,0.3247592222227892
deer,0.3247592222227892
praised,0.3247592222227892
assignment,0.3247592222227892
guitar,0.3247592222227894
fourth,0.3250988796795412
forcing,0.3254750223073761
able,0.3259669689609265
filled,0.32640858222967695
rarely,0.3265077317579788
shop,0.3266195642483173
working,0.32749418994402824
releases,0.32749418994402824
actresses,0.3279710351114461
critical,0.32833467644661657
mr,0.328568823171287
stone,0.3295511951374446
pal,0.330564843903995
image,0.33056484390399526
eventually,0.3306241664657703
celebrity,0.3310345476492767
teams,0.3310345476492767
picture,0.3316345455954953
setting,0.33167389844231915
sf,0.33167389844231915
revelation,0.3320887640212785
entered,0.3320887640212785
agency,0.3320887640212785
topics,0.3320887640212785
alex,0.3321964720388648
survive,0.3325297798413266
process,0.33280798984049603
singer,0.33304583340775
flawed,0.3332267605629413
simpsons,0.3340370358108001
raises,0.3340370358108001
mark,0.3340370358108001
reward,0.3340370358108003
eight,0.3347621904080675
mob,0.33481288688671224
horse,0.33537348337361417
restaurant,0.33612941477203995
moments,0.3362967957908784
inside,0.3373336840110694
initial,0.3373960479007148
california,0.33761249003462734
primary,0.33777297671824463
numbers,0.3379181487083271
africa,0.33824519156318567
parent,0.33824519156318567
entries,0.33885405210857583
shoes,0.33931197785147443
mans,0.3393119778514747
endings,0.33944039434013357
revolutionary,0.33944039434013357
adolescent,0.33966890389013044
hears,0.33966890389013044
humor,0.3399996038356224
experienced,0.34018926279239536
concentrate,0.3408155684418622
decidedly,0.3408155684418622
behold,0.3408155684418622
deny,0.3408155684418622
pacino,0.34101863622189876
pride,0.34101863622189876
play,0.34159058594150443
necessarily,0.3419937596391434
typical,0.34202700107739753
italian,0.3423607703194151
business,0.34238014406520567
murphy,0.34254853566631743
gregory,0.34254853566631766
profession,0.34254853566631766
smell,0.34254853566631766
sean,0.34254853566631766
successfully,0.34325556584017886
craft,0.34345106621867255
successful,0.3435633032687441
brother,0.34373420912016467
aware,0.34409070047472295
x,0.3447369244680091
forever,0.34498666512989806
places,0.34602850471621566
irish,0.34616625752844704
raging,0.3463153655892367
cage,0.34660817968419144
rochester,0.3467161698815462
surrounding,0.3467161698815462
dancers,0.3469503546139636
horrifying,0.3469503546139636
makes,0.3474956302382767
regard,0.3478428353358306
centre,0.3478428353358306
dads,0.3478428353358306
comics,0.3478428353358306
remember,0.3487271105954418
walker,0.34900676846946665
bears,0.34918926104334735
directorial,0.34918926104334735
eighties,0.3494396202701601
lies,0.3498043516691167
inspiration,0.3498043516691167
methods,0.3498043516691167
library,0.3503850298982838
hamilton,0.3514540888882095
shoulders,0.3514540888882095
wilson,0.3518263492543282
disturbing,0.35222127584640484
regular,0.3522480144558316
many,0.35225508201249445
legend,0.3527416347486698
mitchell,0.35311777737650496
judy,0.35407478904734524
aesthetic,0.35407478904734524
referred,0.35407478904734524
costar,0.35407478904734524
conservative,0.35479559597759724
home,0.35493226012214996
dangerous,0.35504232649953604
breaking,0.35527304081131905
performers,0.3553283981407538
phantom,0.35545601944570576
enthusiasm,0.35545601944570576
spite,0.3560633421407991
outcome,0.3560633421407991
threatened,0.3560633421407991
linked,0.3560633421407991
jake,0.3560633421407991
helped,0.3562205926767755
rights,0.3563490526162133
phil,0.35662372087804023
national,0.35662372087804023
folk,0.3571423960735924
situations,0.3572415333380803
amusement,0.357623856128416
escape,0.3580448719894858
occurred,0.3580719676527173
king,0.35828458205747715
ballet,0.35828458205747743
eternal,0.35828458205747743
certain,0.35872424380051326
personality,0.3587536095462808
tune,0.3588811067882787
together,0.3591912679043736
gems,0.3594223542307139
rock,0.35944945498381414
dramatic,0.3597236794744498
appealing,0.3597236794744498
visits,0.35991566763640565
neighborhood,0.36022096761445527
status,0.3607818910433289
indeed,0.36098958512911306
nurse,0.36134438180653544
defeat,0.36151777223290693
guide,0.36173906144890794
mrs,0.36259660202585714
park,0.3626359960642853
subsequently,0.36270079406294353
applied,0.36270079406294353
copy,0.36288341368861643
drawn,0.36294972772603895
blown,0.3631833814703165
ace,0.36318338147031676
thumbs,0.36318338147031676
homosexuality,0.3636101511941473
depending,0.3639902579124277
monk,0.3639902579124277
top,0.36408267714593007
serving,0.36433095812439964
legacy,0.36433095812439964
circumstances,0.3644368090390728
wayne,0.3645391242081442
niro,0.36516965306569565
reach,0.3653262634697672
dinner,0.36550968410962875
safety,0.36580938186527956
developing,0.366157732715913
gangsters,0.36645851350317754
importantly,0.3674232043053468
notorious,0.3675031120868561
fictional,0.36784852713887817
certainly,0.36882786046516647
joe,0.370562911835914
buddy,0.370562911835914
accomplish,0.3705629118359143
laurence,0.3705629118359143
presentation,0.3705629118359143
cooking,0.3705629118359143
carrie,0.3705629118359143
ps,0.3705629118359143
inspire,0.3705629118359143
grip,0.3705629118359143
teaching,0.3705629118359143
created,0.37215090873910617
quite,0.37232465957088645
wife,0.37307333649052504
ironic,0.37331352285194896
creation,0.3734454203690356
norman,0.37383804386877506
enters,0.37412952685610645
takes,0.3741832275146112
speech,0.3743544909982881
ernest,0.3761010953773441
enemy,0.376276563030308
following,0.37636853351711974
uses,0.3770324071654717
industrial,0.3777584132401182
figures,0.3779048871770823
web,0.3782164843793492
forgotten,0.3782164843793492
spiderman,0.3782164843793492
complain,0.3784681099212601
rich,0.37858803768685056
amidst,0.3787368432816142
border,0.3790244905841102
wild,0.3791760421406222
day,0.3794254805457104
jeffrey,0.3796651189431663
michael,0.37993811880033523
christopher,0.3801172185491629
center,0.38017450662020574
returning,0.380278066669126
robin,0.38054700040853606
blast,0.3812893184289727
moral,0.38156191078517104
analysis,0.3817901672591683
farm,0.3823400796122675
creating,0.38278921416917355
underneath,0.3829466362917467
daniels,0.3829466362917467
adults,0.38320712108813687
mountains,0.38338695219349794
alternative,0.3838597344493721
conflict,0.3847302437625079
usa,0.38520968780031567
spain,0.3855132533018857
wifes,0.3855132533018857
hitch,0.3855132533018857
met,0.3855754826909387
discover,0.3855754826909387
chris,0.3858759673304181
poses,0.38615976688693243
e,0.38615976688693243
relentless,0.38615976688693243
opinions,0.3866825771991909
change,0.3870134326165081
mixed,0.3870134326165084
altman,0.3876364251948557
wizard,0.3876364251948557
english,0.387679069998834
partner,0.3877176328749812
equally,0.3879975051719347
community,0.3891785900032611
search,0.39046246927361905
lover,0.3909547006670921
noted,0.39111028923999974
fortunately,0.39216516632112525
power,0.39245840695512824
recent,0.3925489368619808
hires,0.39293072486436864
senior,0.39293072486436864
worried,0.39293072486436864
record,0.39303025196184455
features,0.39358338040180074
flag,0.3944096537902818
atomic,0.3944096537902818
invention,0.3944096537902818
learned,0.39481045808259146
attitude,0.39534601276580233
soon,0.39577347463319407
stones,0.3960980039430518
maintain,0.3960980039430518
losing,0.39652213889859483
challenged,0.39723086229799404
man,0.39830790231881824
anthony,0.3983079023188185
vicious,0.39865521886526695
crystal,0.39913206403268503
erika,0.39913206403268503
tom,0.39920769878280793
dignity,0.3996253774383768
greg,0.3998275063411086
encounters,0.40031025522996616
increasingly,0.40031025522996616
boys,0.4004552861464883
aspects,0.4005853949353655
training,0.4006649436253335
imagined,0.4006649436253335
wisely,0.40093656087943286
soup,0.40093656087943286
bulk,0.40093656087943286
depict,0.40093656087943286
morals,0.40132516560660103
rap,0.40178164244663445
fear,0.40204114330908225
accepted,0.40227177156325244
attention,0.4023254742207019
gestures,0.4029843895282916
appropriate,0.4029843895282916
farrell,0.4029843895282916
